name_csc,name_lit,ra_csc,dec_csc,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,gal_b,gal_l,extent_flag,conf_flag,pileup_flag,var_flag,streak_src_flag,sat_src_flag,man_add_flag,man_inc_flag,man_reg_flag,man_match_flag,man_pos_flag,var_inter_hard_flag,significance,flux_aper90_avg_b,flux_aper90_avg_h,flux_aper90_avg_m,flux_aper90_avg_s,lum_aper90_avg_b,lum_aper90_avg_h,lum_aper90_avg_m,lum_aper90_avg_s,hard_hm,hard_hs,hard_ms,var_intra_prob_b,var_inter_prob_b,d2d_csc,RAJ2000,DEJ2000,PU,Class,Subclass,Reference,Cluster,HST_Counterpart,RAJ2000_HST,DEJ2000_HST,APP_DISTANCE_MOD,HELIO_DISTANCE,REDDENING,F140LP,F165LP,F220W,F225W,F250W,F25QTZ,F25CN270,F275W,F300X,F300W,F330W,F336W,F342W,F390W,F435W,F438W,F439W,F555W,F606W,F625W,F656N,F658N,F814W,F140LP_abs,F165LP_abs,F220W_abs,F225W_abs,F250W_abs,F25QTZ_abs,F25CN270_abs,F275W_abs,F300X_abs,F300W_abs,F330W_abs,F336W_abs,F342W_abs,F390W_abs,F435W_abs,F438W_abs,F439W_abs,F555W_abs,F606W_abs,F625W_abs,F656N_abs,F658N_abs,F814W_abs,F555W-F814W,F555W-F625W,F435W-F555W,F336W-F555W,F336W-F625W,F336W-F658N,F625W-F658N,F140LP_Instrument,F165LP_Instrument,F220W_Instrument,F225W_Instrument,F250W_Instrument,F25QTZ_Instrument,F25CN270_Instrument,F275W_Instrument,F300X_Instrument,F300W_Instrument,F330W_Instrument,F336W_Instrument,F342W_Instrument,F390W_Instrument,F435W_Instrument,F438W_Instrument,F439W_Instrument,F555W_Instrument,F606W_Instrument,F625W_Instrument,F656N_Instrument,F658N_Instrument,F814W_Instrument,F140LP_GO,F165LP_GO,F220W_GO,F225W_GO,F250W_GO,F25QTZ_GO,F25CN270_GO,F275W_GO,F300X_GO,F300W_GO,F330W_GO,F336W_GO,F342W_GO,F390W_GO,F435W_GO,F438W_GO,F439W_GO,F555W_GO,F606W_GO,F625W_GO,F656N_GO,F658N_GO,F814W_GO,ATNF,PSRJ,pulsar_name_zhao2022,gc_name_zhao2022,zhao2022_table,P0,P1,Reference_atnf,CXOU_maveric,errc_maveric,RAJ2000_maveric,DEJ2000_maveric,d2d_csc_maveric,maveric_flag,idx_hugs,d2d_hugs,Star_ID,RAJ2000_HUGS,DEJ2000_HUGS,F275W_HUGS,F336W_HUGS,F438W_HUGS,F606W_HUGS,F814W_HUGS,F275W_HUGS_abs,F336W_HUGS_abs,F438W_HUGS_abs,F606W_HUGS_abs,F814W_HUGS_abs,F275W-F336W_HUGS,F275W-F438W_HUGS,F275W-F606W_HUGS,F275W-F814W_HUGS,F336W-F438W_HUGS,F336W-F606W_HUGS,F336W-F814W_HUGS,F438W-F606W_HUGS,F438W-F814W_HUGS,F606W-F814W_HUGS,F275W_delta,F336W_delta,F438W_delta,F606W_delta,F814W_delta,Star_ID_old,HUGS_Counterpart
2CXO J002422.5-720423,219,6.09397923100903,-72.07328444003673,0.7279086082727928,0.7245394637789975,81.02642601617714,-44.900462,305.866262,0,0,0,1,0,0,0,0,0,0,0,1,4.8000000000002645,4.074601516382e-16,0.0,1.4826190659921e-16,2.9061703181759003e-16,9.874426409063464e+29,0.0,3.5929925419585195e+29,7.042839606193802e+29,-0.99937539038101,-0.99937539038101,-0.62211118051218,0.99986253200779,0.986650390599414,0.0945475109626291,6.093895833333333,-72.07327888888888,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002359.4-720358,63,5.997605842065866,-72.06634487575788,0.716746147613039,0.713251439895376,33.45784314084719,-44.902901,305.909142,0,0,0,0,0,0,0,0,0,0,0,1,10.313873348635047,2.9144193607294e-15,1.8678757918391e-15,3.8217718760612e-16,8.9020905655791e-16,7.062830411015398e+30,4.526627198667436e+30,9.261716757005387e+29,2.1573407319271203e+30,0.23860087445347,-0.35227982510931,-0.5421611492817,0.60276919540405,0.7286611621952199,0.0945724625706827,5.997558333333333,-72.06632305555556,0.5,Spider,UL,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204J,J0023-7203J,47 Tuc,10,0.0021006335453524,-9.7917e-21,ATNF mlr+91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002400.9-720414,354,6.004034075237769,-72.07056395905865,0.7285312943508345,0.7205976259179881,42.81356081481337,-44.899027,305.905485,0,1,0,0,0,0,0,0,0,0,0,1,4.685714285714322,1.9296395589025003e-16,0.0,1.115681059511e-16,4.552045369359801e-16,4.676306074052438e+29,0.0,2.7037516365304592e+29,1.1031468188912204e+30,-0.38600874453467,-0.80699562773267,-0.5633978763273,0.48430319894046,0.2643209697243199,0.0961467191402368,6.0040041666666655,-72.07053888888889,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002408.3-720435,16,6.034547125295205,-72.0766327512346,0.7113084192757548,0.7107437503506685,87.84276090567772,-44.894432,305.891095,0,1,0,1,0,0,0,0,0,0,0,1,13.491908566023833,7.855082295789101e-15,5.2982752528195e-15,1.2969266184424e-15,1.545733784474e-15,1.903607794653237e+31,1.2839888481998845e+31,3.1429837740639544e+30,3.7459453253098747e+30,0.31105559025609,0.082448469706433,-0.23360399750156,0.85857877286122,1.0,0.0966247481574962,6.034583333333333,-72.07660833333333,0.5,CV,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.034583333333333,-72.07660833333333,13.37,4.5,0.04,,,,,,,,,21.97,,,,,22.35,,,,,,,,,,,,,,,,,,8.703937431123283,,,,,9.083937431123283,,,,,,,,,,,,,,,,,,,,,,,,,"WFC3,UVIS1,F300X",,,,,"WFC3,UVIS1,F390W",,,,,,,,,,,,,,,,,,12950.0,,,,,12950.0,,,,,,,,,,,,,,,,,,,,,,,,142256.0,0.0083850490905748,R0142296,6.034646,-72.076625,22.178,21.6786,21.9649,20.8925,19.8947,8.911937431123285,8.412537431123283,8.698837431123284,7.626437431123282,6.628637431123284,0.4994000000000014,0.2131000000000007,1.2855000000000023,2.283300000000001,-0.2863000000000006,0.7861000000000011,1.7838999999999992,1.0724000000000018,2.0702,0.997799999999998,,,,,,R0142296,yes
2CXO J002412.1-720455,196,6.050575152491547,-72.08197976056553,0.7238285153891082,0.7236718824700068,0.0,-44.88988,305.883085,0,0,0,0,0,0,0,0,0,0,0,1,4.058823529411784,6.652000038922501e-16,6.3381244324782e-16,1.1940727622329e-16,9.4791122761643e-17,1.612051745264935e+30,1.5359868450538724e+30,2.893726802567288e+29,2.297176698578032e+29,0.23360399750156,0.11242973141786,-0.12742036227358,0.84618444680244,0.0894688121442299,0.0966475066816862,6.050529166666666,-72.08195694444444,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002407.8-720441,23,6.032544841814513,-72.0782285535005,0.7102584410613171,0.7102118871295687,31.83693743107571,-44.892762,305.891618,0,1,0,1,0,0,0,0,0,0,0,1,23.3567715465132,1.7686757057433e-14,8.8087752122595e-15,5.7223583052198e-15,3.9077663720849e-15,4.286224806927418e+31,2.134726604251432e+31,1.3867615211943249e+31,9.470116601543932e+30,-0.24859462835728,-0.27857589006871,-0.032479700187383,0.99999997208777,0.999999997081606,0.0979012688999986,6.032516666666666,-72.07820277777778,0.5,CV,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.032516666666666,-72.07820277777778,13.37,4.5,0.04,,,,,,,,,23.03,18.57,,18.54,,22.45,22.27,,,18.08,,20.47,,20.11,17.419999999999998,,,,,,,,,9.763937431123283,5.303937431123284,,5.273937431123283,,9.183937431123285,9.003937431123283,,,4.813937431123282,,7.203937431123283,,6.843937431123283,4.153937431123282,0.6600000000000001,-2.390000000000001,4.190000000000001,0.4600000000000008,-1.93,-1.5700000000000005,0.3599999999999994,,,,,,,,,"WFC3,UVIS1,F300X","WFPC2,1,F300W,cont#51479",,"WFPC2,1,F336W,cont#51367",,"WFC3,UVIS1,F390W","ACS,WFC1,F435W",,,"WFPC2,1,F555W,cont#51364",,"ACS,WFC1,F625W",,"ACS,WFC1,F658N","WFPC2,1,F814W,cont#51364",,,,,,,,,12950.0,7503.0,,8267.0,,12950.0,9281.0,,,8267.0,,9281.0,,9281.0,8267.0,,,,,,,,,,,,,,,131484.0,0.0042747022477376,R0131521,6.03258,-72.078217,23.3237,21.5752,22.1763,20.7543,19.7539,10.057637431123284,8.309137431123283,8.910237431123285,7.488237431123284,6.487837431123285,1.7485,1.1473999999999975,2.569399999999998,3.569799999999997,-0.6011000000000024,0.8208999999999982,1.8212999999999973,1.4220000000000006,2.4224,1.000399999999999,,-3.0352,,,-2.3339000000000034,R0131521,yes
2CXO J002428.4-720601,214,6.118477038252649,-72.10042955974208,0.803859334646374,0.7648728221198992,164.36312037117534,-44.874728,305.850084,0,0,0,0,0,0,0,0,0,0,0,1,2.39024390243887,3.1076323607497e-16,2.2796197764577e-16,8.2484135829862e-17,3.976506544238001e-17,7.531064554232648e+29,5.524451319417544e+29,1.9989280568726125e+29,9.63670216053495e+28,0.38351030605871,0.33853841349157,-0.014990630855715,0.48326512249244,0.8157652971043701,0.0979027786525176,6.1184375,-72.10045388888888,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002401.6-720257,143,6.007010172109858,-72.04939559420697,0.7295290764459657,0.7171019272716715,76.91067142407235,-44.920093,305.908688,0,0,0,1,0,0,0,0,0,0,0,1,9.755421963880956,1.8044838237958e-15,5.4587673001885e-16,6.756686702374601e-16,6.575190353627201e-16,4.373002526204966e+30,1.322882637067668e+30,1.63742160659032e+30,1.5934376162046475e+30,-0.41349156777014,-0.54965646470956,-0.17239225484072,0.47196032419905,0.996381059234411,0.0983071567519517,6.006991666666666,-72.04936888888889,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002416.9-720427,1,6.070793083731246,-72.07422263936837,0.7103382407031251,0.7100589027207223,88.15862007412818,-44.898476,305.876029,0,0,0,0,0,0,0,0,0,0,0,1,38.6438166174372,3.6967456063855e-14,2.2321301878915e-14,7.1804142147424e-15,6.6865679102187e-15,8.958726956862025e+31,5.409364618151593e+31,1.7401081176896085e+31,1.6204289546646749e+31,0.057464084946908,-0.096189881324172,-0.1524047470331,0.79298581857126,1.0,0.0985337716636835,6.070704166666666,-72.07422222222222,0.5,CV,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.070704166666666,-72.07422222222222,13.37,4.5,0.04,,,,,,,,,23.04,,,19.3,,23.94,20.25,,,20.37,,19.99,,19.31,20.01,,,,,,,,,9.773937431123285,,,6.0339374311232845,,10.673937431123283,6.983937431123284,,,7.103937431123285,,6.723937431123282,,6.0439374311232825,6.743937431123285,0.3599999999999994,0.3800000000000025,-0.120000000000001,-1.0700000000000005,-0.6899999999999977,-0.009999999999998,0.6799999999999997,,,,,,,,,"WFC3,UVIS1,F300X",,,"WFPC2,1,F336W,cont#51367",,"WFC3,UVIS1,F390W","ACS,WFC1,F435W",,,"WFPC2,1,F555W,cont#51364",,"ACS,WFC1,F625W",,"ACS,WFC1,F658N","WFPC2,1,F814W,cont#51364",,,,,,,,,12950.0,,,8267.0,,12950.0,9281.0,,,8267.0,,9281.0,,9281.0,8267.0,,,,,,,,,,,,,,,144990.0,0.001125929562541,R0145030,6.070772,-72.074237,22.7244,23.2641,20.2825,19.9592,19.6419,9.458337431123285,9.998037431123285,7.016437431123283,6.693137431123283,6.375837431123284,-0.5396999999999998,2.4419000000000004,2.7652,3.0825,2.9816000000000003,3.3049,3.6222,0.3232999999999997,0.6405999999999992,0.3172999999999994,,-3.9640999999999984,,,0.3681000000000018,R0145030,yes
2CXO J002358.9-720509,86,5.995522815282129,-72.08604530821142,0.7558715756825777,0.7491615817254789,26.656044910159835,-44.883328,305.905862,0,0,0,0,0,0,0,0,0,0,0,1,2.6363636363637104,1.867956917914e-16,0.0,4.5574441614808e-17,8.887092430397001e-17,4.526823800335902e+29,0.0,1.1044551670887634e+29,2.1537060701931223e+29,-0.1736414740787,-0.99937539038101,-0.54341036851968,,0.2432607415333499,0.1037884824366523,5.995433333333333,-72.08605388888888,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002404.2-720420,142,6.017684506790204,-72.07229379751182,0.7267656314826503,0.7221821753940423,54.99210286034841,-44.897946,305.899254,0,0,0,0,0,0,0,0,0,0,0,1,4.965517241379091,8.0544232455383e-16,4.330443571482e-16,1.7800118830436002e-16,2.3295894815239e-16,1.9519162618910128e+30,1.0494436374521808e+30,4.3136970021989946e+29,5.6455483575880206e+29,-0.15865084322299,-0.46595877576515,-0.31730168644597,0.62560984097349,0.04369441828632,0.1086446140498236,6.0176333333333325,-72.07226805555555,0.5,MSP?,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002359.9-720532,101,5.999972671950957,-72.09221939909158,0.7478300436908221,0.7311071899587597,26.497241491955208,-44.877429,305.902645,0,0,0,0,0,0,0,0,0,0,0,0,4.93750000000004,4.0385092251014e-16,0.0,4.9575693415818e-17,4.0124086243655e-16,9.786960021797888e+29,0.0,1.2014218674994786e+29,9.723707588360462e+29,-0.99937539038101,-0.99937539038101,-0.91942535915053,0.77665421188517,0.60865313396322,0.1090254266871071,5.9999375,-72.0921911111111,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002406.7-720406,74,6.027965409556941,-72.06858279656045,0.7218681611149207,0.71852985806905,72.47532095605192,-44.902089,305.89562,0,0,0,0,0,0,0,0,0,0,0,1,7.07900919695646,8.185315419165402e-16,,1.6486817995056e-16,6.708537756755401e-16,1.9836367904091192e+30,,3.995430482153219e+29,1.6257531472752368e+30,-0.6208619612742,-0.91442848219863,-0.65833853841349,0.79111209817789,0.33070405119817,0.1093312043823028,6.027879166666667,-72.06856805555555,0.5,MSP,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,J0024-7204H,J0024-7204H,47 Tuc,10,0.0032103407093503,-1.8294e-21,ATNF mlr+91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002431.8-720538,181,6.132549261300255,-72.09392878051025,0.7370462912690572,0.7300727464606614,115.3400014243216,-44.881795,305.845397,0,0,0,0,0,0,0,0,0,0,0,1,4.937499999999774,7.7110630678466e-16,4.2561239207793e-16,1.8840818799522003e-16,9.541676572773399e-17,1.86870604384176e+30,1.031432945641936e+30,4.5659011801373336e+29,2.3123385871754213e+29,0.066208619612742,0.12242348532167,0.053716427232979,0.48463313225609,0.5153221249840401,0.1099717761848271,6.132491666666667,-72.09390388888889,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002358.7-720436,321,5.994681240929481,-72.07667450798536,0.7822749975410305,0.7761890610835858,22.991829850925114,-44.892553,305.908209,0,0,0,0,0,0,0,0,0,0,0,1,3.263157894737072,2.3129551359664e-16,1.8407801701405e-16,3.8889480364899e-17,9.1630649380933e-17,5.605236533128605e+29,4.460963422370553e+29,9.42451207574508e+28,2.220585498947459e+29,0.57089319175515,-0.041224234853217,-0.5896314803248,0.54550562456731,0.16100808510325,0.1105592618859237,5.994604166666666,-72.076655,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002424.6-720500,216,6.102713467395461,-72.08339507516176,0.7731525655599533,0.7654654393690987,122.01902014755052,-44.89086,305.860399,0,0,0,0,0,0,0,0,0,0,0,1,2.649999999999992,8.561742814923e-17,0.0,,1.2053971627658e-16,2.0748605481881207e+29,0.0,,2.9211704579135343e+29,0.99937539038101,-0.5209244222361,-0.99937539038101,,0.2885879969341099,0.1108603703443203,6.10265,-72.08341888888889,0.5,AB,BYDra,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.101559999999999,-72.08340416666667,13.37,4.5,0.04,,,,,,,,,,,,22.211000442504883,,,,,,20.29400062561035,,,,,18.87900161743164,,,,,,,,,,,,8.944937873628167,,,,,,7.027938056733635,,,,,5.612939048554924,1.414999008178711,,,1.9169998168945312,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,105203.0,0.1523907181848647,R0105205,6.102662,-72.083429,,21.892,21.5279,19.9445,18.8766,,8.625937431123283,8.261837431123283,6.678437431123285,5.610537431123284,,,,,0.3641000000000005,1.947499999999998,3.0154,1.5833999999999977,2.651299999999999,1.0679000000000016,,0.3190004425048833,,,0.0024016174316408,R0105205,yes
2CXO J002407.7-720527,21,6.032446829968478,-72.09092605983676,0.7128606090299592,0.7125292286145674,49.13603845311314,-44.880202,305.888984,0,0,0,1,0,0,0,0,0,0,0,1,13.814835056875827,4.5606412333895e-15,2.0355176077172007e-15,1.2123658783427e-15,1.7125106392772e-15,1.1052299484056606e+31,4.932891901440121e+30,2.938058506684226e+30,4.150113873539234e+30,-0.11242973141786,-0.36227357901312,-0.25983760149906,0.99996835113025,1.0,0.1117759198441348,6.032358333333333,-72.09091111111111,0.5,none,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.032358333333333,-72.09091111111111,13.37,4.5,0.04,,,,,,,,,21.381,20.61,,21.04,,21.43,21.17,,,20.89,,20.57,,20.29,20.62,,,,,,,,,8.114937431123284,7.343937431123283,,7.773937431123283,,8.163937431123284,7.903937431123285,,,7.623937431123284,,7.303937431123284,,7.023937431123283,7.353937431123285,0.2699999999999996,0.3200000000000003,0.2800000000000011,0.1499999999999985,0.4699999999999988,0.75,0.2800000000000011,,,,,,,,,"WFC3,UVIS1,F300X","WFPC2,1,F300W,cont#51479",,"WFPC2,1,F336W,cont#51367",,"WFC3,UVIS1,F390W","ACS,WFC1,F435W",,,"WFPC2,1,F555W,cont#51364",,"ACS,WFC1,F625W",,"ACS,WFC1,F658N","WFPC2,1,F814W,cont#51364",,,,,,,,,12950.0,7503.0,,8267.0,,12950.0,9281.0,,,8267.0,,9281.0,,9281.0,8267.0,,,,,,,,,,,,,,,82882.0,0.006664161366415,R0082912,6.032426,-72.090924,21.4878,20.9576,21.2883,20.7916,20.3207,8.221737431123284,7.691537431123283,8.022237431123283,7.525537431123283,7.0546374311232825,0.5302000000000007,0.1995000000000004,0.696200000000001,1.1671000000000014,-0.3307000000000002,0.1660000000000003,0.6369000000000007,0.4967000000000006,0.9676000000000008,0.4709000000000003,,0.0823999999999998,,,0.2993000000000023,R0082912,yes
2CXO J002408.6-720449,260,6.036146924381512,-72.080440834412,0.7282200178675866,0.7252497152401467,14.630886192300949,-44.89074,305.889605,0,1,0,0,0,0,0,0,0,0,0,1,4.866666666666658,4.0170331768309e-16,1.2617346888868e-16,9.159772015075e-17,2.4813564762083004e-16,9.734914770906004e+29,3.0576993315994363e+29,2.2197874889854005e+29,6.013341874159063e+29,0.086196127420362,-0.63335415365397,-0.64584634603373,0.58584878495599,0.2882915845029,0.1147315830787262,6.036045833333333,-72.08043388888889,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J002410.0-720451,257,6.041723125539477,-72.08104081678589,0.7333842702986212,0.7303638317807488,30.97395137702796,-44.890402,305.887084,0,0,0,0,0,0,0,0,0,0,0,0,4.114285714285657,3.6395786748175004e-16,1.2657382878033e-16,1.3534730874182002e-16,1.6789519356215e-16,8.82018809446514e+29,3.067401689661554e+29,3.280019001766348e+29,4.0687874055890585e+29,-0.19612742036227,-0.54590880699563,-0.35852592129919,0.60501209445276,0.3047122856248599,0.1151628477134986,6.041716666666667,-72.08100888888889,0.5,AB,WUma,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,main,6.040734166666667,-72.08100333333333,13.37,4.5,0.04,,,,,,,,,,,,17.704999923706055,,,,,,16.65399932861328,,,,,15.812999725341797,,,,,,,,,,,,4.4389373548293385,,,,,,3.387936759736565,,,,,2.5469371564650807,0.8409996032714844,,,1.0510005950927734,,,,,,,,,,,,,,,"WFPC2,1,F336W,cont#51367",,,,,,"WFPC2,1,F555W,cont#51364",,,,,"WFPC2,1,F814W,cont#51364",,,,,,,,,,,,8267.0,,,,,,8267.0,,,,,8267.0,,,,,,,,,,,,,,,119783.0,0.0753821684162681,R0119851,6.042001,-72.081066,20.8333,19.5484,19.5269,18.6298,18.0382,7.567237431123285,6.282337431123285,6.260837431123285,5.363737431123283,4.772137431123284,1.2849000000000004,1.3064,2.203500000000002,2.795100000000001,0.0214999999999996,0.9186000000000014,1.510200000000001,0.8971000000000018,1.4887000000000017,0.5915999999999997,,-1.8434000762939464,,,-2.225200274658203,R0119851,no
2CXO J002418.4-720334,229,6.077051104732789,-72.05968511991627,0.7555403045978283,0.7412129457308155,88.95554931947493,-44.913138,305.876386,0,0,0,1,0,0,0,0,0,0,0,1,3.6666666666665297,4.575809415041401e-16,2.7077921510284003e-16,6.7168023137408e-17,1.141803212784e-16,1.1089058193559564e+30,6.562088149937968e+29,1.627755987538947e+29,2.7670563005825047e+29,0.99937539038101,0.26358525921299,-0.99937539038101,0.9999985889021,0.982495009604787,0.115476681143192,6.0771291666666665,-72.05966388888889,0.5,CV?,,https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4841R/abstract,NGC 104,main,6.0771291666666665,-72.05966388888889,13.37,4.5,0.04,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,12.333937431123283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WFC3,UVIS1,F300X",,,,,,,,,,,,,,,,,,,,,,,12950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187768.0,0.0903109820930021,R0187817,6.077115,-72.059676,21.103,19.9276,19.7624,18.9115,18.2152,7.836937431123285,6.661537431123286,6.496337431123283,5.645437431123284,4.949137431123283,1.1753999999999998,1.340600000000002,2.1915000000000013,2.887800000000002,0.1652000000000022,1.0161000000000016,1.7124000000000024,0.8508999999999993,1.5472,0.6963000000000008,,,,,,R0187817,no
2CXO J002405.1-720435,290,6.021289436948564,-72.0764719239006,0.7134037396874328,0.7120915703370589,58.1857502983666,-44.893981,305.896823,0,1,0,0,0,0,0,0,0,0,0,1,11.49670941359081,2.7383148856175002e-15,9.6620013742696e-16,4.7966351191617e-16,1.0225319199104001e-15,6.63605722281336e+30,2.341498209111025e+30,1.1624209215272653e+30,2.4780131636133764e+30,-0.027482823235478,-0.50843222985634,-0.48594628357277,0.46715765936012,1.0,0.1163189374365388,6.021199999999999,-72.076455,0.5,none,,https://ui.adsabs.harvard.edu/abs/2017MNRAS.472.3706B/abstract,NGC 104,,,,13.37,4.5,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
